# wavelength_nm	counts_u16	rel_intensity
703.852596	3476	0.0530403601
704.299274	3141	0.0479285878
704.745952	3368	0.0513923857
705.192630	3323	0.0507057298
705.639308	3526	0.0538033112
706.085985	3374	0.0514839399
706.532663	3319	0.0506446937
706.979341	3469	0.0529335470
707.426019	3447	0.0525978485
707.872697	3164	0.0482795453
708.319375	3151	0.0480811780
708.766052	3318	0.0506294347
709.212730	3122	0.0476386664
709.659408	3327	0.0507667659
710.106086	3289	0.0501869230
710.552764	3278	0.0500190738
710.999442	3256	0.0496833753
711.446119	3385	0.0516517891
711.892797	3477	0.0530556191
712.339475	3044	0.0464484627
712.786153	3044	0.0464484627
713.232831	3399	0.0518654154
713.679509	3307	0.0504615854
714.126186	3452	0.0526741436
714.572864	3135	0.0478370336
715.019542	3115	0.0475318532
715.466220	3420	0.0521858549
715.912898	3205	0.0489051652
716.359576	3183	0.0485694667
716.806253	3307	0.0504615854
717.252931	3250	0.0495918212
717.699609	3286	0.0501411460
718.146287	3179	0.0485084306
718.592965	3099	0.0472877089
719.039643	3261	0.0497596704
719.486320	3144	0.0479743648
719.932998	3059	0.0466773480
720.379676	3471	0.0529640650
720.826354	3138	0.0478828107
721.273032	3076	0.0469367514
721.719710	3256	0.0496833753
722.166387	3100	0.0473029679
722.613065	2987	0.0455786984
723.059743	2914	0.0444647898
723.506421	3125	0.0476844434
723.953099	3144	0.0479743648
724.399777	2996	0.0457160296
724.846454	3201	0.0488441291
725.293132	2888	0.0440680552
725.739810	2965	0.0452429999
726.186488	3034	0.0462958724
726.633166	3249	0.0495765621
727.079844	3237	0.0493934539
727.526521	2920	0.0445563439
727.973199	3112	0.0474860761
728.419877	3233	0.0493324178
728.866555	2895	0.0441748684
729.313233	3055	0.0466163119
729.759911	3303	0.0504005493
730.206588	3176	0.0484626535
730.653266	3187	0.0486305028
731.099944	3090	0.0471503777
731.546622	3064	0.0467536431
731.993300	3168	0.0483405814
732.439978	3080	0.0469977874
732.886655	3030	0.0462348363
733.333333	3057	0.0466468299
733.780011	3173	0.0484168765
734.226689	3236	0.0493781949
734.673367	3188	0.0486457618
735.120045	3114	0.0475165942
735.566723	3166	0.0483100633
736.013400	3033	0.0462806134
736.460078	3136	0.0478522927
736.906756	3135	0.0478370336
737.353434	3109	0.0474402991
737.800112	3181	0.0485389487
738.246790	3099	0.0472877089
738.693467	2940	0.0448615244
739.140145	3620	0.0552376593
739.586823	3201	0.0488441291
740.033501	3172	0.0484016175
740.480179	3199	0.0488136110
740.926857	3206	0.0489204242
741.373534	3088	0.0471198596
741.820212	3201	0.0488441291
742.266890	3280	0.0500495918
742.713568	2995	0.0457007706
743.160246	2945	0.0449378195
743.606924	3392	0.0517586023
744.053601	3411	0.0520485237
744.500279	3115	0.0475318532
744.946957	3185	0.0485999847
745.393635	3104	0.0473640040
745.840313	3323	0.0507057298
746.286991	3112	0.0474860761
746.733668	3284	0.0501106279
747.180346	3083	0.0470435645
747.627024	3340	0.0509651331
748.073702	3380	0.0515754940
748.520380	2982	0.0455024033
748.967058	3119	0.0475928893
749.413735	3250	0.0495918212
749.860413	3342	0.0509956512
750.307091	3153	0.0481116960
750.753769	3312	0.0505378805
751.200447	3160	0.0482185092
751.647125	3227	0.0492408637
752.093802	3051	0.0465552758
752.540480	3107	0.0474097810
752.987158	3091	0.0471656367
753.433836	3128	0.0477302205
753.880514	3257	0.0496986343
754.327192	3165	0.0482948043
754.773869	3023	0.0461280232
755.220547	3042	0.0464179446
755.667225	3116	0.0475471122
756.113903	3199	0.0488136110
756.560581	3454	0.0527046616
757.007259	3368	0.0513923857
757.453936	3086	0.0470893416
757.900614	3375	0.0514991989
758.347292	3269	0.0498817426
758.793970	2941	0.0448767834
759.240648	3408	0.0520027466
759.687326	3130	0.0477607385
760.134003	3219	0.0491187915
760.580681	3345	0.0510414282
761.027359	3152	0.0480964370
761.474037	3303	0.0504005493
761.920715	3094	0.0472114137
762.367393	2975	0.0453955901
